Date,Event Description,Country,Country ISO,Admin 1,Latitude,Longitude,Geo Precision,Location of Incident,Reported Perpetrator,Reported Perpetrator Name,Weapon Carried/Used,Organisation Affected,Programme Focus,Aid Workers Killed,Aid Workers Injured,Aid Workers Kidnapped,Aid Workers Arrested,Known Kidnapping or Arrest Outcome,Aid Workers Killed in Captivity,International Aid Workers Killed,International Aid Workers Killed in Captivity,National Aid Workers Killed,National Aid Workers Killed in Captivity,Female Aid Workers Killed,Female Aid Workers Killed in Captivity,Male Aid Workers Killed,Male Aid Workers Killed in Captivity,International Aid Workers Injured,National Aid Workers Injured,Female Aid Workers Injured,Male Aid Workers Injured,International Aid Workers Kidnapped,National Aid Workers Kidnapped,Female Aid Workers Kidnapped,Male Aid Workers Kidnapped,International Aid Workers Arrested,National Aid Workers Arrested,Female Aid Workers Arrested,Male Aid Workers Arrested,SiND Event ID
2023-12-05,"05 December 2023: In Jenin Refugee Camp, a Red Cross crew were assaulted by Israeli forces after coordination was made to transfer a medical case from inside the camp. ",OPT,PSE,West Bank,,,censored by HDX,IDP Refugee Camp,Host Government: Military,Israeli Defence Forces,Fist and Foot,Red Cross (Nat Soc),Health,0,2,0,0,,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,42391
2023-12-04,December 2023: INGO guard arrested along with his familly after a complaint from a neighbour following a brawl. He spent 72h in detention and was forced to pay a fine to be released. He contracted malaria in detention. ,CAR,CAF,Ouaka,5.7,20.6,"(3) District, Communicipality or Commune ",Home,Police,Internal Security Forces (Central African Republic),Firearms,INGO,Economic,0,0,0,1,Freed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,44694
2023-12-04,December 2023: A national INGO aid worker was shot and killed by unidentified armed men. ,South Sudan,SSD,Greater Pibor Administrative Area,6.1,34.3,"(4) Province, State, Governorate ",No information,No Information,Unidentified armed actor,Firearms,INGO,No information,1,0,0,0,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42785
2023-12-04,"December 2023: An unspecified number of aid workers were kidnapped by CODECO fighters while they were returning from a mission. Mobile phones, computers, suitcases containing clothes, and money were also taken.
",DRC,COD,Ituri,1.9,30.5,(2) 25 km Precision ,Road,NSA,Coalition of Congolese Democrats (Armed Wing),Firearms,NGO,No information,0,0,3,0,No information,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,42823
2023-12-03,"03 December 2023: Two PRCS paramedics and a patient were wounded when Israeli forces fired upon two ambulances. 
",OPT,PSE,Gaza Strip,,,censored by HDX,Road,Host Government: Military,Israeli Defence Forces,Firearms,Red Cross (Nat Soc),Health,0,2,0,0,,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,42462
2023-12-03,December 2023: INGO international staff suffered a sexual assault by unknown perpetrator. ,Laos,LAO,Vientiane Prefecture,17.9,102.6,"(3) District, Communicipality or Commune ",Road,Criminal,Criminal,Firearms,INGO,Hunger,0,1,0,0,,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,45205
2023-12-03,"03 December 2023: An NGO medical facility in a camp was hit by Israeli shelling, killing five health workers and reducing bed capacity to half.",OPT,PSE,Gaza Strip,,,censored by HDX,Health Building,Host Government: Military,Israeli Defence Forces,Shelling,INGO,Health,5,0,0,0,,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42464
2023-12-03,03 December 2023: A PRCS first responder was killed in front of his home during Israeli bombardment. Another staff member was injured.,OPT,PSE,Gaza Strip,,,censored by HDX,Home,Host Government: Military,Israeli Defence Forces,Unspecified Explosive,Red Cross (Nat Soc),Health,1,1,0,0,,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,42454
2023-12-02,November 2023: A health worker was arrested from an NGO health facility and his phone stolen by Taliban authorities on accusations of an illicit relationship with a staff member. He was later released.,Afghanistan,AFG,Paktia Province,33.4,69.0,(2) 25 km Precision ,Health Building,Police,Islamic Emirate of Afghanistan,Firearms,NGO,Health,0,0,0,1,Freed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,44948
2023-11-30,November 2023: An INGO aid worker was punched and had his mobile phone stolen by an armed robber..,Guatemala,GTM,Guatemala Department,14.6,-90.5,"(3) District, Communicipality or Commune ",No information,Criminal,Criminal,Firearms,INGO,No information,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,45210
2023-11-30,November 2023: An LNGO ambulance rescuing IDPs was shot small firearms. An LNGO worker and two IDPs were injured.,Myanmar,MMR,Shan State,23.9,97.9,(2) 25 km Precision ,Road,No Information,Unidentified armed actor,Firearms,LNGO,Health,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,43019
2023-11-29,"November 2023: An NGO aid worker was reportedly kidnapped by suspected JNIM militants while travelling. He was released on 30 November. 
",Mali,MLI,Taoudénit Region,16.4,-3.6,(2) 25 km Precision ,Road,NSA,Jama'at Nasr al-Islam wal Muslimin,Firearms,NGO,No information,0,0,1,0,Freed,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,42784
2023-11-28,"November 2023: The head of an NGO-financed clinic was arrested by Taliban security forces for allegedly demanding bribes in return for medical services. AFN 50,000 was seized during the arrest.",Afghanistan,AFG,Samangan Province,36.2,67.9,"(3) District, Communicipality or Commune ",Compound or Office Building,Police,Islamic Emirate of Afghanistan,Firearms,NGO,Health,0,0,0,1,No information,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,44945
2023-11-28,November 2023: A LNGO aid worker was kidnapped and two vehicles belonging to a medical centre taken by JNIM militants. ,Mali,MLI,Mopti,14.1,-5.1,"(3) District, Communicipality or Commune ",Road,NSA,Jama'at Nasr al-Islam wal Muslimin,Firearms,LNGO,Health,0,0,1,0,No information,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,42807
2023-11-28,November 2023: A health LNGO worker was arrested by the Myanmar military. He was accused of a connection to ethnic armed groups.,Myanmar,MMR,Rakhine,18.4,94.3,(2) 25 km Precision ,No information,Host Government: Military,Myanmar Armed Forces,Firearms,LNGO,Health,0,0,0,1,No information,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,42956
2023-11-28,28 November 2023: PRCS emergency medical services team was detained by Israeli forces for 40 minutes in front of a medical facility preventing them from transferring a gunshot wound in the leg to the medical facility.,OPT,PSE,West Bank,,,censored by HDX,Road,Host Government: Military,Israeli Defence Forces,Firearms,Red Cross (Nat Soc),Health,0,0,0,2,Freed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,42255
2023-11-26,November 2023: A maternal and child health centre was attacked by Chin Defence Force who were targeting the Myanmar military inside.,Myanmar,MMR,Chin,21.3,93.9,(2) 25 km Precision ,Health Building,NSA,Chinland Defence Force (Myanmar),Firearms,LNGO,Health,2,0,0,0,,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42952
2023-11-25,November 2023: Taliban forces apprehended a human rights activist and UNDP-affiliated health educator. She was reported to be mistreated during her arrest. ,Afghanistan,AFG,Takhar Province,36.7,69.5,(2) 25 km Precision ,No information,Police,Islamic Emirate of Afghanistan,Firearms,UN Agency,Multiple,0,0,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,42859
2023-11-24,24 November 2023: An INGO driver was killed along with other members of his family. ,OPT,PSE,Gaza Strip,,,censored by HDX,No information,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,Red Cross (ICRC/IFRC),Health,1,0,0,0,,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,42320
2023-11-24,November 2023: An INGO aid worker was killed while on board of a vehicle during a suspected drone attack. Two other passengers - relatives of the aid worker - were injured and taken to hospital. ,Syria,SYR,Al-Hasaka Governorate,37.1,40.9,(2) 25 km Precision ,Road,No Information,Unidentified armed actor,Aerial Bomb: Drone,INGO,No information,1,0,0,0,,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,44661
2023-11-22,November 2023: An INGO aid worker was assaulted at a project site area by an unidentified perpetrator.,Kenya,KEN,No Information,1.6,38.4,(6) Country,Project site,No Information,Unidentified armed actor,No Information on the Weapon Used,INGO,No information,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,45312
2023-11-22,22 November 2023: Three paramedics and civilian were detained by Israeli soldiers at a checkpoint while being transferred in the convoy that evacuated people from Shifa medical facility. Two paramedics and the civilian were later released whilst the third paramedic was released on 12 January 2024. ,OPT,PSE,Gaza Strip,,,censored by HDX,Checkpoint,Host Government: Military,Israeli Defence Forces,Firearms,Red Cross (Nat Soc),Health,0,0,0,3,Freed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,42148
2023-11-22,November 2023: An INGO aid worker was assaulted at a project site area by an unidentified perpetrator.,Kenya,KEN,No Information,1.6,38.4,(6) Country,Project site,No Information,Unidentified armed actor,No Information on the Weapon Used,INGO,No information,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,45313
2023-11-21,"21 November 2023: An NGO medical facility, supported by staff from a secondary INGO, was hit by an Israeli airstrike. Four doctors were killed and three medical staff injured. The day before, the facility's GPS coordinates were shared with Israeli authorities. The medical facility closed due to the damage.
",OPT,PSE,Gaza Strip,,,censored by HDX,Health Building,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,INGO,Health,4,1,0,0,,0,0,0,4,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,42124
2023-11-21,"21 November 2023: A WHO patient administrator was killed alongside her husband, their six-month old baby, and her two brothers when her parentsÃ¢â‚¬â„¢ house was bombed by Israeli forces. Reportedly, over 50 family and community members sheltering in the same house also died.",OPT,PSE,Gaza Strip,,,censored by HDX,Home,Host Government: Military,Israeli Defence Forces,Unspecified Explosive,UN Agency,Health,1,0,0,0,,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42193
2023-11-20,"20 November 2023: Two PRCS paramedics were detained, stripped naked and interrogated by Israeli forces at a checkpoint. They were released a few hours later. ",OPT,PSE,Gaza Strip,,,censored by HDX,Checkpoint,Host Government: Military,Israeli Defence Forces,Firearms,Red Cross (Nat Soc),Health,0,0,0,2,Freed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,42049
2023-11-19,"November 2023: An INGO team was stopped by the army at the entrance to the city as they were returning from the IDP camps. The team was detained for 45 minutes, untill the INGO's security manager and field coordinator managed to contact the regional authorities to facilitate the team's release.  ",Somalia,SOM,Lower Shabelle,2.0,45.2,(2) 25 km Precision ,Road,Police,Transitional Federal Government Police,Firearms,INGO,Economic,0,0,0,4,Freed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,44672
2023-11-17,"November 2023: An unspecified number of volunteers were reportedly arrested and assaulted by Wagner mercenaries. 
",Mali,MLI,Kidal,18.4,1.4,(2) 25 km Precision ,No information,NSA,Wagner Group,Firearms,Red Cross (ICRC/IFRC),No information,0,5,0,5,No information,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,42618
2023-11-17,"17 November 2023: An NGO medical facility was hit by an Israeli airstrike, rendering it out of service. Two people were killed, including the director of the health facility who was also a dental anaesthesiologist, and 15 others injured.",OPT,PSE,Gaza Strip,,,censored by HDX,Health Building,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,LNGO,Health,1,0,0,0,,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,42083
2023-11-16,16 November 2023: A PRCS paramedic was injured after his home was hit by an Israeli airstrike.,OPT,PSE,Gaza Strip,,,censored by HDX,Home,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,Red Cross (Nat Soc),Health,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,42078
2023-11-15,November 2023: An NGO aid worker and nine civilians were killed during armed clashes between the Rek Dinka and the Marial Bai/Wun Bai community. ,South Sudan,SSD,Warrap,8.5,28.0,(2) 25 km Precision ,Open Space,Multiple,"Conflict Party unspecified (South Sudan), Dinka",Firearms,LNGO,No information,1,0,0,0,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43947
2023-11-15,As reported on 15 November 2023: A UNRWA staff member was killed in Israeli airstrikes.,OPT,PSE,Gaza Strip,,,censored by HDX,No information,Host Government: Military,Israeli Defence Forces,Aerial Bomb: No Information on Platform Type,UN Agency,Protection,1,0,0,0,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43020
2023-11-14,November 2023: An LNGO worker and two junta government officers were killed and their ambulance burned by an armed group.,Myanmar,MMR,Mandalay,23.2,96.0,(5) Linear Feature e.g. Along Road/River ,Road,NSA,Unidentified armed actor,Arson,LNGO,Health,1,0,0,0,,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,42475
2023-11-14,November 2023: The president of a health LNGO was arrested by the Myanmar military.,Myanmar,MMR,Rakhine,20.8,92.5,(2) 25 km Precision ,No information,Host Government: Military,Myanmar Armed Forces,Firearms,LNGO,Health,0,0,0,1,No information,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,42531
2023-11-13,"November 2023: A humanitarian convoy of eight NGO vehicles which had just departed from an IDP Camp, was attacked by a criminal group. Three vehicles were set ablaze. Fifteen aid workers were reportedly kidnapped and later released. Phones, work equipment and money were stolen. ",DRC,COD,South Kivu,-4.2,28.9,(2) 25 km Precision ,Road,No Information,Unidentified armed actor,Arson,NGO,No information,0,0,15,0,Freed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,42816
2023-11-13,"November 2023: A local court sentenced an employee of an INGO to a prison term of six months, and fined him SSP800,000 for alleged cybercrime, after he criticised the resolutions of a meeting by community elders about traditional blood compensation on Facebook and WhatsApp.",South Sudan,SSD,Unity,8.5,29.9,(2) 25 km Precision ,Administration,Police,Judicial (South Sudan),Unarmed Perpetrator,INGO,No information,0,0,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,42826
2023-11-12,November 2023: A director of a charity foundation was kidnapped by an unidentified armed group.,Myanmar,MMR,Rakhine,20.1,92.8,(2) 25 km Precision ,Open Space,NSA,Unidentified armed actor,Firearms,INGO,No information,0,0,1,0,No information,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,42634
2023-11-12,"November 2023: An INGO staff member was at a private home when IDF stormed into the house, detained the staff and other civilians, confiscating their phones, blindfolding the youth, and taking them to the school. Later, they separated men, and let only women and children go. There is no information of the fate of the men. ",OPT,PSE,Gaza Strip,,,censored by HDX,Home,Host Government: Military,Israeli Defence Forces,Unspecified Explosive,INGO,No information,0,0,0,1,Freed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,45504
2023-11-12,12 November 2023: In Jabalia Refugee Camp two national INGO aid workers were killed by Israeli shelling on the camp. ,OPT,PSE,Gaza Strip,,,censored by HDX,IDP Refugee Camp,Host Government: Military,Israeli Defence Forces,Shelling,INGO,No information,2,0,0,0,,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,43983
2023-11-11,November 2023: A LNGO nurse was killed by a stray Rapid Intervention Battalion bullet. ,Cameroon,CMR,Northwest,6.2,10.6,(2) 25 km Precision ,Road,Host Government: Military,Cameroon Armed Forces,Firearms,LNGO,Health,1,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45369
2023-11-11,November 2023: A male INGO aid worker was killed when youth suspected to be from the neighbouring state ambushed his car in a suspected revenge killing. ,South Sudan,SSD,Warrap,8.3,27.9,(2) 25 km Precision ,Road,Civilian,Youth,Firearms,INGO,No information,1,0,0,0,,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,42582
2023-11-10,November 2023: A national NGO aid worker was killed by unidentified perpetrators when leaving a community field visit. ,South Sudan,SSD,Greater Pibor Administrative Area,6.1,34.3,(2) 25 km Precision ,Road,No Information,Unidentified armed actor,No Information on the Weapon Used,NGO,No information,1,0,0,0,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43943
2023-11-10,"10 November 2023: In Aida Refugee Camp, a PRCS team were assaulted and prevented from reaching a  resident who was shot and killed by Israeli soldiers after they stormed the camp.",OPT,PSE,West Bank,,,censored by HDX,IDP Refugee Camp,Host Government: Military,Israeli Defence Forces,Firearms,Red Cross (Nat Soc),Health,0,2,0,0,,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,41866
2023-11-09,09-10 November 2023: One Red Cross ambulances were destroyed and one health workers injured in Israeli airstrikes that bombed the vicinity of an NGO medical facility in a camp.,OPT,PSE,Gaza Strip,,,censored by HDX,Health Building,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,Red Cross (Nat Soc),Health,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,86058
2023-11-09,09-10 November 2023: One NGO ambulance was destroyed and eight health workers injured in Israeli airstrikes that bombed the vicinity of an NGO medical facility in a camp.,OPT,PSE,Gaza Strip,,,censored by HDX,Health Building,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,INGO,Health,0,8,0,0,,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,41908
2023-11-08,November 2023: Two male and three female volunteers were arrested and beaten for filming the eviction of IDPs from university dormitories. All were released the next day. ,Sudan,SDN,Al Qadarif State,14.0,35.3,"(3) District, Communicipality or Commune ",Administration,No Information,Unidentified armed actor,No Information on the Weapon Used,INGO,No information,0,5,0,5,Freed,0,0,0,0,0,0,0,0,0,0,5,3,2,0,0,0,0,0,5,3,2,42885
2023-11-07,November 2023: An INGO employee was arrested and detained by police on allegations of defaming community members on social media. ,South Sudan,SSD,Unity,8.5,29.9,(2) 25 km Precision ,No information,Police,South Sudan National Police Service,Firearms,INGO,Human rights,0,0,0,1,No information,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42576
2023-11-07,November 2023: A national INGO aid worker was stabbed to death and left on the road. ,South Sudan,SSD,Greater Pibor Administrative Area,6.3,32.6,(2) 25 km Precision ,Road,No Information,Unidentified armed actor,Knife,INGO,No information,1,0,0,0,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43942
2023-11-06,November 2023: An aid worker was killed and another was injured when the vehicle they were travelling in was attacked by an unidentified armed group.,Mali,MLI,Gao,15.9,0.2,(2) 25 km Precision ,Road,NSA,Unidentified armed actor,Firearms,NGO,No information,1,1,0,0,,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,42569
